Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode
NC-03580,2023-04-02,CUST-0498,Siri Kittisak,Consumer,Central,Fashion,Backpack,1,0.0,990.0,281.95,Express
NC-01050,2023-04-02,CUST-0612,Mali Wongsa,Corporate,Northern,Electronics,Power Bank,1,0.15,586.5,100.01,Standard
NC-02953,2023-04-03,CUST-0144,Surasak Srisuk,Consumer,Central,Beauty,Makeup Kit,3,0.0,2670.0,1035.83,Standard
NC-02159,2023-04-03,CUST-0428,Nattaya Wongsa,Home Office,Bangkok & Vicinity,Beauty,Skincare Set,1,0.0,1190.0,304.38,Standard
NC-02303,2023-04-03,CUST-0416,Siri Saetang,Consumer,Central,Fashion,T-Shirt,2,0.0,580.0,192.22,Express
NC-01167,2023-04-03,CUST-0217,Nopporn Phromsri,Consumer,Bangkok & Vicinity,Fashion,Jeans,1,0.0,790.0,287.63,Standard
NC-04090,2023-04-03,CUST-0266,Surasak Ruangrit,Corporate,Bangkok & Vicinity,Beauty,Perfume,1,0.05,1415.5,393.58,Standard
NC-03109,2023-04-03,CUST-0827,Theerapat Chaiyaporn,Consumer,Northeastern,Home & Living,Bedding Set,1,0.0,1290.0,412.72,Express
NC-03822,2023-04-04,CUST-0014,Siri Thongdee,Consumer,Northeastern,Beauty,Hair Dryer,1,0.0,690.0,274.11,Standard
NC-03092,2023-04-04,CUST-0811,Somchai Charoen,Home Office,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,1515.42,Express
NC-02052,2023-04-04,CUST-0296,Orawan Chaiyaporn,Consumer,Bangkok & Vicinity,Electronics,Smartphone,1,0.05,8455.0,2116.21,Standard
NC-03851,2023-04-04,CUST-0283,Aom Charoen,Consumer,Bangkok & Vicinity,Home & Living,Storage Box,1,0.0,350.0,92.3,Standard
NC-03063,2023-04-04,CUST-0709,Ploy Wongsa,Consumer,Northern,Home & Living,Air Purifier,2,0.0,9980.0,2532.07,Standard
NC-04050,2023-04-05,CUST-0117,Nopporn Chaiyaporn,Corporate,Bangkok & Vicinity,Electronics,Smart Watch,2,0.0,6980.0,2874.66,Standard
NC-02229,2023-04-05,CUST-0157,Ploy Chaiyaporn,Corporate,Southern,Home & Living,Air Purifier,1,0.1,4491.0,891.33,Express
NC-01465,2023-04-05,CUST-0768,Nattaya Chaiyaporn,Home Office,Northern,Office Supplies,Desk Organizer,1,0.1,261.0,96.64,Express
NC-01818,2023-04-05,CUST-0730,Wichai Phromsri,Consumer,Central,Office Supplies,Office Chair,1,0.0,2890.0,903.66,Standard
NC-01617,2023-04-05,CUST-0473,Mali Srisuk,Consumer,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,367.27,Standard
NC-00898,2023-04-06,CUST-0537,Krit Charoen,Corporate,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.05,1225.5,364.6,Express
NC-02898,2023-04-06,CUST-0936,Aom Srisuk,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.0,90.0,27.72,Express
NC-02989,2023-04-06,CUST-0333,Somchai Phromsri,Consumer,Northern,Beauty,Perfume,2,0.15,2533.0,662.22,Standard
NC-00758,2023-04-06,CUST-0844,Orawan Boonmee,Home Office,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.0,290.0,121.36,Standard
NC-03274,2023-04-06,CUST-0416,Siri Saetang,Consumer,Central,Electronics,Power Bank,1,0.15,586.5,197.89,Same Day
NC-01321,2023-04-06,CUST-0360,Pim Kittisak,Corporate,Central,Office Supplies,Printer Ink,1,0.0,590.0,260.73,Express
NC-03139,2023-04-07,CUST-0390,Orawan Phromsri,Corporate,Central,Office Supplies,Notebook Set,1,0.1,108.0,24.57,Standard
NC-00182,2023-04-07,CUST-0355,Suda Srisuk,Consumer,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,378.36,Standard
NC-01595,2023-04-07,CUST-0481,Aom Sukjai,Corporate,Southern,Home & Living,Storage Box,1,0.1,315.0,110.49,Standard
NC-01341,2023-04-07,CUST-0171,Theerapat Wongsa,Corporate,Northern,Beauty,Skincare Set,1,0.0,1190.0,476.67,Same Day
NC-01894,2023-04-07,CUST-0452,Suda Chaiyaporn,Corporate,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,949.17,Standard
NC-03397,2023-04-08,CUST-0333,Somchai Phromsri,Consumer,Northern,Electronics,Power Bank,2,0.15,1173.0,293.13,Standard
NC-03106,2023-04-08,CUST-0528,Chai Boonmee,Consumer,Bangkok & Vicinity,Beauty,Perfume,1,0.0,1490.0,650.75,Standard
NC-00874,2023-04-08,CUST-0306,Decha Ruangrit,Home Office,Bangkok & Vicinity,Beauty,Skincare Set,2,0.05,2261.0,747.93,Standard
NC-02648,2023-04-09,CUST-0922,Chai Saetang,Consumer,Southern,Beauty,Makeup Kit,1,0.0,890.0,381.79,Standard
NC-00938,2023-04-09,CUST-0872,Mali Phromsri,Consumer,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,3092.88,Express
NC-03945,2023-04-09,CUST-0672,Boonmee Phromsri,Home Office,Northeastern,Office Supplies,Office Chair,1,0.0,2890.0,1132.3,Standard
NC-03933,2023-04-09,CUST-0427,Nopporn Intharak,Consumer,Central,Beauty,Perfume,1,0.0,1341.0,377.44,Standard
NC-01488,2023-04-09,CUST-0097,Ploy Kittisak,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,4,0.0,13960.0,4959.62,Same Day
NC-01253,2023-04-10,CUST-0268,Mali Wongsa,Corporate,Central,Fashion,Backpack,1,0.15,841.5,228.9,Same Day
NC-02259,2023-04-10,CUST-0058,Siri Phromsri,Consumer,Central,Fashion,Jeans,2,0.05,1501.0,606.94,Standard
NC-01220,2023-04-11,CUST-0573,Krit Boonmee,Consumer,Northeastern,Office Supplies,Desk Organizer,1,0.0,290.0,126.34,Standard
NC-00482,2023-04-11,CUST-0172,Decha Phromsri,Consumer,Southern,Electronics,Power Bank,1,0.1,621.0,152.31,Express
NC-02326,2023-04-11,CUST-0180,Ploy Thongdee,Consumer,Bangkok & Vicinity,Fashion,Sneakers,3,0.0,4770.0,2028.88,Standard
NC-01861,2023-04-12,CUST-0269,Napat Kittisak,Consumer,Southern,Fashion,Sunglasses,1,0.15,501.5,172.26,Standard
NC-02057,2023-04-12,CUST-0427,Nopporn Intharak,Consumer,Southern,Office Supplies,Printer Ink,1,0.15,501.5,138.17,Standard
NC-01547,2023-04-12,CUST-0262,Napat Sukjai,Home Office,Central,Fashion,T-Shirt,1,0.0,290.0,82.88,Express
NC-02000,2023-04-12,CUST-0873,Napat Saetang,Corporate,Northern,Beauty,Hair Dryer,1,0.0,690.0,225.83,Same Day
NC-00676,2023-04-12,CUST-0511,Theerapat Phromsri,Corporate,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,111.04,Express
NC-03229,2023-04-12,CUST-0549,Mali Intharak,Consumer,Central,Fashion,T-Shirt,1,0.0,290.0,96.36,Express
NC-03408,2023-04-13,CUST-0333,Somchai Phromsri,Consumer,Bangkok & Vicinity,Home & Living,Storage Box,1,0.05,332.5,119.7,Express
NC-02417,2023-04-13,CUST-0482,Krit Thongdee,Corporate,Northeastern,Home & Living,Storage Box,1,0.0,350.0,150.63,Same Day
NC-02114,2023-04-13,CUST-0856,Surasak Charoen,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.2,72.0,20.26,Standard
NC-03962,2023-04-13,CUST-0118,Siri Kittisak,Consumer,Northeastern,Electronics,Smartphone,1,0.05,8455.0,3395.97,Standard
NC-03597,2023-04-13,CUST-0204,Napat Ruangrit,Home Office,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.0,1290.0,539.56,Standard
NC-02786,2023-04-13,CUST-0191,Pim Intharak,Consumer,Bangkok & Vicinity,Fashion,Jeans,1,0.0,790.0,286.8,Express
NC-03292,2023-04-13,CUST-0914,Wichai Saetang,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.0,290.0,93.15,Standard
NC-04007,2023-04-14,CUST-0909,Aom Charoen,Consumer,Central,Office Supplies,Desk Organizer,1,0.0,290.0,93.15,Express
NC-02971,2023-04-14,CUST-0226,Pim Phromsri,Consumer,Northern,Electronics,Laptop,3,0.0,55500.0,24253.07,Standard
NC-00048,2023-04-14,CUST-0526,Nopporn Chaiyaporn,Consumer,Northeastern,Fashion,T-Shirt,2,0.0,580.0,160.28,Standard
NC-03732,2023-04-14,CUST-0326,Somchai Saetang,Corporate,Southern,Home & Living,Storage Box,1,0.0,350.0,151.31,Standard
NC-02636,2023-04-14,CUST-0003,Aom Chaiyaporn,Corporate,Bangkok & Vicinity,Electronics,Power Bank,1,0.05,655.5,198.37,Express
NC-01790,2023-04-14,CUST-0307,Chai Sukjai,Consumer,Central,Office Supplies,Office Chair,1,0.0,2890.0,1050.71,Express
NC-00349,2023-04-15,CUST-0058,Siri Phromsri,Consumer,Central,Electronics,Laptop,1,0.1,16650.0,4475.97,Standard
NC-02358,2023-04-15,CUST-0114,Ploy Wongsa,Corporate,Northern,Fashion,Jeans,1,0.0,790.0,322.75,Standard
NC-02277,2023-04-15,CUST-0049,Wichai Kittisak,Consumer,Northeastern,Home & Living,Air Purifier,2,0.0,9980.0,3724.63,Express
NC-01235,2023-04-16,CUST-0294,Suda Ruangrit,Consumer,Northern,Office Supplies,Notebook Set,1,0.1,108.0,22.2,Standard
NC-03531,2023-04-16,CUST-0133,Napat Chaiyaporn,Consumer,Bangkok & Vicinity,Electronics,Headphones,4,0.1,4644.0,1506.86,Express
NC-03792,2023-04-16,CUST-0192,Nopporn Chaiyaporn,Home Office,Central,Home & Living,Desk Lamp,1,0.05,427.5,120.81,Express
NC-02054,2023-04-16,CUST-0714,Chai Phromsri,Consumer,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,388.65,Express
NC-03349,2023-04-16,CUST-0293,Ploy Charoen,Corporate,Central,Beauty,Makeup Kit,1,0.1,801.0,252.55,Express
NC-04193,2023-04-17,CUST-0130,Aom Wongsa,Consumer,Northern,Beauty,Makeup Kit,2,0.1,1602.0,325.81,Express
NC-04141,2023-04-17,CUST-0419,Napat Intharak,Corporate,Central,Beauty,Sunscreen,1,0.0,350.0,155.09,Express
NC-02154,2023-04-17,CUST-0349,Napat Thongdee,Consumer,Southern,Fashion,T-Shirt,2,0.0,580.0,151.06,Express
NC-00989,2023-04-17,CUST-0719,Boonmee Chaiyaporn,Consumer,Northeastern,Electronics,Smartphone,4,0.0,35600.0,10921.41,Standard
NC-00030,2023-04-17,CUST-0887,Anan Thongdee,Corporate,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.05,1795.5,616.7,Express
NC-03771,2023-04-18,CUST-0232,Wichai Phromsri,Consumer,Southern,Electronics,Headphones,1,0.0,1290.0,426.37,Express
NC-01995,2023-04-18,CUST-0140,Nattaya Phromsri,Home Office,Central,Beauty,Perfume,2,0.0,2980.0,990.59,Standard
NC-00600,2023-04-18,CUST-0377,Napat Sukjai,Corporate,Northeastern,Fashion,Sneakers,1,0.0,1590.0,478.46,Standard
NC-00808,2023-04-18,CUST-0890,Ploy Boonmee,Consumer,Northern,Fashion,Jeans,4,0.0,3160.0,1124.22,Standard
NC-02903,2023-04-18,CUST-0584,Anan Phromsri,Consumer,Central,Beauty,Makeup Kit,1,0.0,890.0,308.7,Express
NC-01811,2023-04-19,CUST-0916,Orawan Thongdee,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.15,246.5,42.21,Same Day
NC-03187,2023-04-19,CUST-0012,Nopporn Phromsri,Home Office,Northern,Electronics,Smartphone,2,0.0,17800.0,6151.1,Express
NC-03804,2023-04-19,CUST-0283,Aom Charoen,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.05,85.5,30.08,Same Day
NC-00627,2023-04-19,CUST-0002,Decha Wongsa,Home Office,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.1,801.0,247.03,Express
NC-00191,2023-04-19,CUST-0735,Pim Saetang,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,1,0.1,1071.0,307.1,Standard
NC-00323,2023-04-20,CUST-0174,Mali Charoen,Consumer,Bangkok & Vicinity,Fashion,Sunglasses,4,0.2,1888.0,612.55,Express
NC-00355,2023-04-20,CUST-0278,Boonmee Saetang,Corporate,Northern,Electronics,Smartphone,1,0.2,7120.0,1261.82,Express
NC-01083,2023-04-20,CUST-0933,Ploy Saetang,Home Office,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.0,1290.0,374.29,Standard
NC-01225,2023-04-20,CUST-0220,Nattaya Chaiyaporn,Corporate,Northern,Office Supplies,Desk Organizer,1,0.0,290.0,123.96,Standard
NC-02136,2023-04-20,CUST-0711,Ploy Thongdee,Corporate,Bangkok & Vicinity,Electronics,Headphones,1,0.05,1225.5,267.06,Standard
NC-02591,2023-04-20,CUST-0566,Suda Chaiyaporn,Corporate,Central,Home & Living,Air Purifier,1,0.0,4990.0,1332.78,Express
NC-02379,2023-04-21,CUST-0196,Decha Ruangrit,Consumer,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.0,1890.0,578.36,Standard
NC-02475,2023-04-21,CUST-0084,Nopporn Ruangrit,Consumer,Southern,Office Supplies,Notebook Set,1,0.05,114.0,27.58,Same Day
NC-02885,2023-04-21,CUST-0867,Aom Intharak,Consumer,Central,Fashion,Backpack,2,0.0,1980.0,751.13,Express
NC-00131,2023-04-21,CUST-0047,Theerapat Phromsri,Consumer,Central,Beauty,Skincare Set,1,0.1,1071.0,286.4,Standard
NC-02595,2023-04-21,CUST-0744,Nopporn Srisuk,Consumer,Southern,Beauty,Sunscreen,1,0.1,315.0,119.77,Standard
NC-01698,2023-04-22,CUST-0856,Surasak Charoen,Consumer,Northeastern,Office Supplies,Office Chair,1,0.15,2456.5,764.57,Standard
NC-04076,2023-04-22,CUST-0040,Nattaya Ruangrit,Consumer,Northeastern,Office Supplies,Office Chair,2,0.15,4913.0,1241.71,Standard
NC-03137,2023-04-22,CUST-0193,Decha Thongdee,Home Office,Bangkok & Vicinity,Electronics,Power Bank,1,0.05,655.5,198.71,Standard
NC-03276,2023-04-22,CUST-0720,Anan Chaiyaporn,Corporate,Central,Office Supplies,Office Chair,1,0.0,2890.0,896.36,Standard
NC-01658,2023-04-23,CUST-0166,Boonmee Boonmee,Corporate,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.0,4990.0,1991.78,Standard
NC-01500,2023-04-23,CUST-0081,Ploy Kittisak,Home Office,Central,Electronics,Headphones,1,0.15,1096.5,288.62,Express
NC-03037,2023-04-23,CUST-0576,Surasak Sukjai,Home Office,Northeastern,Office Supplies,Desk Organizer,3,0.0,870.0,234.17,Express
NC-04189,2023-04-23,CUST-0819,Orawan Intharak,Consumer,Central,Fashion,T-Shirt,1,0.0,290.0,124.27,Standard
NC-02817,2023-04-24,CUST-0045,Theerapat Srisuk,Consumer,Northeastern,Electronics,Laptop,1,0.1,16650.0,2948.37,Standard
NC-01707,2023-04-24,CUST-0886,Boonmee Intharak,Consumer,Bangkok & Vicinity,Home & Living,Cookware Set,2,0.05,3591.0,1016.19,Standard
NC-00948,2023-04-24,CUST-0107,Siri Ruangrit,Consumer,Southern,Beauty,Sunscreen,2,0.0,700.0,188.47,Standard
NC-01907,2023-04-25,CUST-0589,Suda Saetang,Consumer,Southern,Electronics,Power Bank,1,0.0,690.0,255.78,Standard
NC-00486,2023-04-25,CUST-0800,Mali Saetang,Home Office,Central,Beauty,Sunscreen,1,0.0,350.0,110.55,Express
NC-01282,2023-04-25,CUST-0636,Nopporn Saetang,Consumer,Northern,Home & Living,Bedding Set,3,0.0,3870.0,1169.78,Same Day
NC-03932,2023-04-25,CUST-0396,Boonmee Sukjai,Home Office,Northern,Electronics,Smart Watch,1,0.0,3490.0,1130.73,Standard
NC-03783,2023-04-25,CUST-0937,Theerapat Boonmee,Consumer,Central,Fashion,Jeans,2,0.0,1580.0,623.68,Express
NC-01888,2023-04-25,CUST-0945,Decha Wongsa,Consumer,Southern,Home & Living,Bedding Set,1,0.0,1290.0,349.51,Express
NC-00881,2023-04-25,CUST-0463,Siri Kittisak,Corporate,Bangkok & Vicinity,Home & Living,Storage Box,1,0.0,350.0,91.06,Same Day
NC-03743,2023-04-25,CUST-0041,Aom Chaiyaporn,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,2,0.0,900.0,357.39,Standard
NC-02887,2023-04-26,CUST-0450,Chai Boonmee,Consumer,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,146.1,Standard
NC-03171,2023-04-27,CUST-0141,Chai Charoen,Home Office,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,307.55,Standard
NC-00920,2023-04-27,CUST-0290,Somchai Boonmee,Corporate,Bangkok & Vicinity,Electronics,Smartphone,1,0.1,8010.0,2287.57,Standard
NC-00291,2023-04-27,CUST-0423,Mali Thongdee,Consumer,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,146.97,Same Day
NC-00474,2023-04-27,CUST-0296,Orawan Chaiyaporn,Consumer,Central,Fashion,Jeans,1,0.0,790.0,347.42,Standard
NC-03704,2023-04-27,CUST-0704,Pim Intharak,Consumer,Northern,Home & Living,Bedding Set,2,0.0,2580.0,1107.81,Standard
NC-02808,2023-04-28,CUST-0710,Boonmee Srisuk,Corporate,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,282.0,Standard
NC-03090,2023-04-28,CUST-0682,Orawan Boonmee,Consumer,Southern,Office Supplies,Notebook Set,1,0.05,114.0,43.07,Standard
NC-04163,2023-04-28,CUST-0939,Krit Srisuk,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,3,0.15,306.0,107.03,Same Day
NC-00025,2023-04-29,CUST-0811,Somchai Charoen,Home Office,Bangkok & Vicinity,Fashion,T-Shirt,1,0.15,246.5,81.05,Same Day
NC-01406,2023-04-29,CUST-0370,Wichai Boonmee,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.05,17575.0,4550.89,Same Day
NC-02640,2023-04-29,CUST-0922,Chai Saetang,Consumer,Central,Home & Living,Bedding Set,1,0.0,1290.0,446.14,Express
NC-01370,2023-04-30,CUST-0383,Kanya Sukjai,Corporate,Northern,Fashion,Backpack,2,0.05,1881.0,500.89,Standard
NC-03357,2023-04-30,CUST-0542,Nopporn Chaiyaporn,Corporate,Bangkok & Vicinity,Office Supplies,Office Chair,1,0.0,2890.0,903.07,Express
NC-02201,2023-04-30,CUST-0336,Nattaya Charoen,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,2,0.0,2380.0,892.35,Standard
NC-00666,2023-04-30,CUST-0095,Chai Ruangrit,Corporate,Central,Home & Living,Desk Lamp,1,0.0,450.0,198.02,Standard
NC-00246,2023-05-01,CUST-0573,Krit Boonmee,Consumer,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,317.87,Express
NC-00921,2023-05-01,CUST-0510,Pim Chaiyaporn,Corporate,Bangkok & Vicinity,Fashion,Sunglasses,1,0.15,501.5,113.0,Express
NC-03781,2023-05-01,CUST-0726,Ploy Kittisak,Corporate,Northern,Beauty,Perfume,4,0.0,5960.0,1704.02,Standard
NC-00516,2023-05-01,CUST-0466,Wichai Thongdee,Consumer,Central,Beauty,Makeup Kit,1,0.0,890.0,356.74,Same Day
NC-02506,2023-05-02,CUST-0342,Napat Chaiyaporn,Consumer,Northeastern,Electronics,Smartphone,3,0.05,25365.0,7866.25,Standard
NC-04075,2023-05-02,CUST-0346,Wichai Charoen,Corporate,Southern,Office Supplies,Desk Organizer,1,0.0,290.0,106.79,Standard
NC-04083,2023-05-02,CUST-0010,Boonmee Srisuk,Corporate,Central,Beauty,Skincare Set,1,0.15,1011.5,230.08,Standard
NC-02026,2023-05-02,CUST-0721,Decha Kittisak,Home Office,Central,Electronics,Smartphone,2,0.0,17800.0,7213.65,Express
NC-02696,2023-05-02,CUST-0297,Orawan Sukjai,Corporate,Bangkok & Vicinity,Fashion,T-Shirt,1,0.15,246.5,62.26,Express
NC-00013,2023-05-02,CUST-0021,Kanya Saetang,Corporate,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,269.61,Standard
NC-02345,2023-05-02,CUST-0809,Surasak Intharak,Consumer,Central,Electronics,Headphones,1,0.15,1096.5,251.65,Standard
NC-00311,2023-05-02,CUST-0101,Mali Phromsri,Consumer,Southern,Beauty,Makeup Kit,1,0.1,801.0,264.16,Same Day
NC-00391,2023-05-02,CUST-0534,Anan Wongsa,Corporate,Southern,Fashion,Backpack,1,0.0,990.0,314.2,Standard
NC-03180,2023-05-03,CUST-0445,Chai Charoen,Corporate,Central,Fashion,Backpack,2,0.05,1881.0,546.64,Standard
NC-01504,2023-05-03,CUST-0650,Decha Kittisak,Consumer,Southern,Beauty,Skincare Set,1,0.1,1071.0,347.17,Express
NC-02282,2023-05-03,CUST-0821,Napat Boonmee,Corporate,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.05,275.5,58.38,Express
NC-00197,2023-05-03,CUST-0930,Orawan Saetang,Consumer,Northeastern,Electronics,Power Bank,1,0.0,690.0,306.47,Standard
NC-00923,2023-05-03,CUST-0207,Krit Ruangrit,Consumer,Southern,Home & Living,Bedding Set,2,0.0,2580.0,1093.49,Express
NC-03799,2023-05-04,CUST-0055,Nopporn Ruangrit,Corporate,Central,Beauty,Makeup Kit,1,0.0,890.0,225.82,Standard
NC-01480,2023-05-04,CUST-0407,Aom Intharak,Consumer,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,3205.13,Standard
NC-02703,2023-05-04,CUST-0092,Chai Boonmee,Corporate,Central,Beauty,Skincare Set,1,0.0,1190.0,478.92,Same Day
NC-00856,2023-05-04,CUST-0415,Aom Thongdee,Corporate,Bangkok & Vicinity,Beauty,Skincare Set,1,0.0,1190.0,505.48,Same Day
NC-03756,2023-05-04,CUST-0175,Theerapat Boonmee,Corporate,Bangkok & Vicinity,Electronics,Laptop,1,0.1,16650.0,4493.56,Standard
NC-00329,2023-05-05,CUST-0725,Mali Charoen,Corporate,Bangkok & Vicinity,Fashion,T-Shirt,1,0.0,290.0,125.77,Standard
NC-03017,2023-05-05,CUST-0178,Pim Boonmee,Consumer,Central,Office Supplies,Stapler,1,0.0,90.0,32.66,Express
NC-01832,2023-05-05,CUST-0465,Pim Wongsa,Home Office,Southern,Office Supplies,Desk Organizer,2,0.0,580.0,204.14,Standard
NC-02501,2023-05-05,CUST-0925,Mali Boonmee,Consumer,Central,Fashion,Backpack,1,0.15,841.5,259.48,Standard
NC-02489,2023-05-05,CUST-0744,Nopporn Srisuk,Consumer,Central,Beauty,Makeup Kit,1,0.05,845.5,314.2,Standard
NC-02630,2023-05-05,CUST-0313,Anan Chaiyaporn,Consumer,Northern,Home & Living,Cookware Set,1,0.0,1890.0,541.34,Standard
NC-01822,2023-05-06,CUST-0116,Chai Wongsa,Home Office,Central,Office Supplies,Desk Organizer,1,0.0,290.0,83.77,Express
NC-02003,2023-05-06,CUST-0161,Anan Sukjai,Consumer,Northern,Office Supplies,Printer Ink,1,0.0,590.0,193.74,Express
NC-03486,2023-05-06,CUST-0751,Boonmee Thongdee,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,1165.68,Same Day
NC-00250,2023-05-06,CUST-0434,Mali Wongsa,Consumer,Central,Home & Living,Desk Lamp,2,0.0,900.0,368.59,Standard
NC-04112,2023-05-06,CUST-0027,Mali Sukjai,Consumer,Central,Electronics,Power Bank,1,0.0,690.0,299.29,Standard
NC-03155,2023-05-06,CUST-0647,Decha Ruangrit,Corporate,Bangkok & Vicinity,Fashion,Backpack,2,0.0,1980.0,802.83,Standard
NC-03335,2023-05-06,CUST-0411,Chai Charoen,Consumer,Southern,Electronics,Headphones,1,0.0,1290.0,451.82,Express
NC-00726,2023-05-06,CUST-0764,Decha Srisuk,Corporate,Bangkok & Vicinity,Electronics,Laptop,2,0.0,37000.0,15013.51,Standard
NC-00834,2023-05-06,CUST-0668,Nopporn Phromsri,Consumer,Bangkok & Vicinity,Beauty,Sunscreen,2,0.1,630.0,114.69,Standard
NC-00090,2023-05-07,CUST-0532,Nopporn Srisuk,Home Office,Northeastern,Home & Living,Desk Lamp,1,0.0,450.0,186.83,Standard
NC-03293,2023-05-07,CUST-0059,Kanya Wongsa,Consumer,Northern,Home & Living,Desk Lamp,1,0.0,450.0,168.3,Standard
NC-02255,2023-05-07,CUST-0829,Pim Ruangrit,Corporate,Northeastern,Office Supplies,Notebook Set,1,0.0,120.0,48.35,Express
NC-00877,2023-05-08,CUST-0584,Anan Phromsri,Consumer,Northeastern,Beauty,Perfume,1,0.0,1490.0,409.33,Standard
NC-01158,2023-05-08,CUST-0386,Nattaya Intharak,Corporate,Central,Beauty,Makeup Kit,1,0.15,756.5,190.75,Standard
NC-02970,2023-05-08,CUST-0346,Wichai Charoen,Corporate,Northeastern,Fashion,T-Shirt,3,0.15,739.5,241.0,Standard
NC-00151,2023-05-08,CUST-0307,Chai Sukjai,Consumer,Northern,Beauty,Skincare Set,2,0.05,2261.0,773.71,Standard
NC-00763,2023-05-09,CUST-0501,Suda Chaiyaporn,Corporate,Southern,Home & Living,Desk Lamp,1,0.1,405.0,149.8,Standard
NC-02337,2023-05-09,CUST-0260,Mali Ruangrit,Consumer,Northeastern,Office Supplies,Desk Organizer,2,0.1,522.0,171.21,Standard
NC-00410,2023-05-09,CUST-0386,Nattaya Intharak,Corporate,Bangkok & Vicinity,Home & Living,Bedding Set,2,0.0,2580.0,808.12,Standard
NC-02848,2023-05-09,CUST-0411,Chai Charoen,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,30.51,Same Day
NC-02657,2023-05-09,CUST-0769,Siri Sukjai,Consumer,Northern,Beauty,Sunscreen,1,0.0,350.0,100.36,Same Day
NC-01671,2023-05-09,CUST-0748,Kanya Sukjai,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,2,0.0,228.0,53.32,Standard
NC-03093,2023-05-09,CUST-0618,Mali Srisuk,Consumer,Bangkok & Vicinity,Office Supplies,Office Chair,1,0.05,2745.5,1040.35,Express
NC-03507,2023-05-09,CUST-0095,Chai Ruangrit,Corporate,Northern,Office Supplies,Desk Organizer,1,0.0,290.0,102.13,Standard
NC-01591,2023-05-09,CUST-0628,Pim Sukjai,Corporate,Bangkok & Vicinity,Fashion,Sunglasses,3,0.0,1770.0,536.51,Standard
NC-01879,2023-05-09,CUST-0198,Suda Boonmee,Home Office,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,2652.12,Standard
NC-00993,2023-05-10,CUST-0193,Decha Thongdee,Home Office,Central,Electronics,Smart Watch,1,0.0,3490.0,1085.62,Express
NC-01814,2023-05-10,CUST-0840,Orawan Sukjai,Corporate,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.2,552.0,98.76,Standard
NC-01200,2023-05-10,CUST-0535,Pim Charoen,Corporate,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,384.78,Express
NC-02274,2023-05-10,CUST-0373,Mali Sukjai,Consumer,Southern,Beauty,Perfume,1,0.0,1490.0,434.33,Standard
NC-02319,2023-05-10,CUST-0124,Napat Phromsri,Consumer,Central,Office Supplies,Stapler,1,0.0,90.0,28.91,Standard
